time,OD_1-1,OD_1-2,OD_1-3,OD_1-4,OD_1-5,OD_1-6,OD_1-7,OD_1-8,OD_1-9,OD_1-10,OD_1-11,OD_1-12,OD_1-13,OD_1-14,OD_2-1,OD_2-2,OD_2-3,OD_2-4,OD_2-5,OD_2-6,OD_2-7,OD_2-8,OD_2-9,OD_2-10,OD_2-11,OD_2-12,OD_2-13,OD_2-14,OD_3-1,OD_3-2,OD_3-3,OD_3-4,OD_3-5,OD_3-6,OD_3-7,OD_3-8,OD_3-9,OD_3-10,OD_3-11,OD_3-12,OD_3-13,OD_3-14,OD_4-1,OD_4-2,OD_4-3,OD_4-4,OD_4-5,OD_4-6,OD_4-7,OD_4-8,OD_4-9,OD_4-10,OD_4-11,OD_4-12,OD_4-13,OD_4-14,OD_5-1,OD_5-2,OD_5-3,OD_5-4,OD_5-5,OD_5-6,OD_5-7,OD_5-8,OD_5-9,OD_5-10,OD_5-11,OD_5-12,OD_5-13,OD_5-14,OD_6-1,OD_6-2,OD_6-3,OD_6-4,OD_6-5,OD_6-6,OD_6-7,OD_6-8,OD_6-9,OD_6-10,OD_6-11,OD_6-12,OD_6-13,OD_6-14,OD_7-1,OD_7-2,OD_7-3,OD_7-4,OD_7-5,OD_7-6,OD_7-7,OD_7-8,OD_7-9,OD_7-10,OD_7-11,OD_7-12,OD_7-13,OD_7-14,OD_8-1,OD_8-2,OD_8-3,OD_8-4,OD_8-5,OD_8-6,OD_8-7,OD_8-8,OD_8-9,OD_8-10,OD_8-11,OD_8-12,OD_8-13,OD_8-14,OD_9-1,OD_9-2,OD_9-3,OD_9-4,OD_9-5,OD_9-6,OD_9-7,OD_9-8,OD_9-9,OD_9-10,OD_9-11,OD_9-12,OD_9-13,OD_9-14,OD_10-1,OD_10-2,OD_10-3,OD_10-4,OD_10-5,OD_10-6,OD_10-7,OD_10-8,OD_10-9,OD_10-10,OD_10-11,OD_10-12,OD_10-13,OD_10-14,OD_11-1,OD_11-2,OD_11-3,OD_11-4,OD_11-5,OD_11-6,OD_11-7,OD_11-8,OD_11-9,OD_11-10,OD_11-11,OD_11-12,OD_11-13,OD_11-14,OD_12-1,OD_12-2,OD_12-3,OD_12-4,OD_12-5,OD_12-6,OD_12-7,OD_12-8,OD_12-9,OD_12-10,OD_12-11,OD_12-12,OD_12-13,OD_12-14,OD_13-1,OD_13-2,OD_13-3,OD_13-4,OD_13-5,OD_13-6,OD_13-7,OD_13-8,OD_13-9,OD_13-10,OD_13-11,OD_13-12,OD_13-13,OD_13-14,OD_14-1,OD_14-2,OD_14-3,OD_14-4,OD_14-5,OD_14-6,OD_14-7,OD_14-8,OD_14-9,OD_14-10,OD_14-11,OD_14-12,OD_14-13,OD_14-14
2020-09-26 22:05:59,0,3035,16670,5255,35717,6982,2159,3143,8642,18257,32257,34864,36148,25286,25801,0,28339,24020,26064,5031,1782,26349,5319,2695,24429,25764,25448,26530,1815,1652,0,909,2034,3309,1692,3215,5481,0,13946,3277,17570,4457,2754,3635,2862,0,26746,6222,2327,16628,3168,29411,29588,44202,2835,13965,2624,3621,37683,12340,0,4938,2655,8233,22844,1728,6082,31306,38760,33849,4282,522,2430,48551,30812,0,3414,11143,4372,1830,49477,49875,45008,4033,21205,21066,20539,2960,4038,2664,0,4717,2704,1778,20262,12613,21586,2886,29924,2944,3763,24354,9212,4032,2418,0,7375,3785,13576,33041,20531,2412,38688,3468,7515,3168,45607,40412,2827,37608,0,1728,3416,5951,2646,13324,3218,3313,0,49345,48366,47803,2311,7901,2124,0,46506,33262,47941,48736,46190,3491,5599,4268,19310,50679,3057,44410,48356,3585,0,4472,48063,47248,52366,4092,56649,3546,56895,7006,7504,56372,5562,9012,4873,0,51807,55834,3572,4037,630,28064,16980,8540,1788,7833,10278,20148,11833,18251,0,27650,4636,2463,7037,2464,17237,3507,23809,2152,4960,1797,17758,3094,10145,0
2020-09-26 22:06:59,0,3634,32992,3228,35476,7932,2128,2822,7572,10359,34386,33483,36198,19542,26693,0,27882,26224,26196,3208,1838,27237,5159,2562,26544,26969,25043,27044,3812,1602,0,1393,1998,2764,1563,2519,2721,0,6478,3044,15202,2901,2772,3759,8025,0,26148,7093,2303,20571,3164,42995,32554,28674,2869,13461,2574,3580,37278,8989,0,4800,2873,8080,22493,1782,4679,33707,37554,36350,3682,712,2151,48594,26130,0,3176,12022,3924,1853,52039,48560,36957,3317,18978,21102,18402,2834,5360,2660,0,2242,2702,1746,21894,9143,22124,3428,30156,5330,4229,15029,10262,3052,2226,0,7150,4463,20574,32656,19867,2379,35837,3511,13171,3352,42311,35556,2932,35895,0,1764,3420,3650,3058,25113,2970,3305,0,48308,49771,47361,2130,7503,1764,0,49046,28264,36485,49698,45409,3711,5647,3625,28190,48763,3084,48584,48440,3545,0,11225,45611,47262,53888,4033,56380,3700,57756,4861,7234,58300,6992,8871,4739,0,36831,54436,2318,2687,612,27722,15497,8504,1852,6796,4321,19948,15942,20290,0,27668,3128,2535,3540,3619,12810,3356,23944,2034,3369,1782,18063,3120,9708,0
2020-09-26 22:07:59,0,3200,33038,3611,37722,7200,2180,2774,7761,7782,33880,34319,36614,15356,26251,0,28700,26688,26759,2068,2981,28205,4954,1661,26530,26956,24905,27495,3447,1638,0,2038,2016,3779,1434,2449,2817,0,17156,3138,17584,3234,2766,5147,4587,0,24913,6679,2362,29332,9385,43071,44452,41926,2888,13289,2682,3519,34829,11614,0,5252,2610,11148,22038,1764,5025,32903,34894,27970,7373,830,2571,48641,25928,0,3052,12942,3560,1834,53458,49431,46381,3349,22183,21102,21485,2751,3573,2628,0,3059,2696,1764,21840,14284,22092,3562,29918,3394,3313,32106,10350,3845,2124,0,6184,2934,16212,32610,17970,2426,35575,3564,7715,3815,43065,36958,2614,35325,0,1746,3402,4380,2642,13344,2552,2713,0,34491,49266,46367,2264,8877,3387,0,49546,23987,48456,49698,47100,3486,20706,3336,34054,48311,3020,48904,48324,5051,0,4753,47054,47726,53224,4141,56372,3474,58727,3901,7704,57860,6867,10058,4239,0,38598,54432,2268,2652,644,27642,15170,8553,2963,5986,10391,20840,19296,16133,0,27668,2938,2259,2254,3585,15771,2790,23886,2696,3298,1782,13282,3075,7121,0
2020-09-26 22:08:59,0,3212,27296,5900,36744,6965,2199,2951,7289,15184,34836,34764,36130,21680,26229,0,28319,26414,27254,2825,2031,27922,4875,11008,27486,26939,25087,27486,3963,1946,0,1718,2030,2943,1447,2944,1652,0,9091,5411,17570,3288,3244,3803,6144,0,25063,6205,2340,22304,8738,41860,44452,42840,2846,14407,2951,3830,36402,19295,0,5009,2643,6871,22810,1778,6117,33163,33003,26383,5072,1163,2531,48250,23875,0,3209,12418,5165,1765,51495,46161,36506,2882,22095,21098,21447,3186,4902,2758,0,2906,2675,1778,21836,12226,11086,3895,31040,4208,4062,32591,8224,3929,2074,0,6911,3614,16476,32556,18069,2533,37548,3476,5839,5692,45469,37799,2602,36510,0,1742,3434,4542,9535,26132,8718,3794,0,6647,49471,47264,1943,9274,4026,0,49578,30114,47974,48192,46627,3758,5948,3521,31004,49638,3012,50850,47490,3617,0,6190,43698,46784,52764,4150,54498,3524,58240,5606,7441,56354,5036,9445,3991,0,38658,53904,2250,2417,630,28264,16720,8486,2007,6834,5043,20894,20361,18005,0,28128,4368,2524,4832,4344,15737,3276,24557,2016,4782,1728,14357,3050,5200,0
2020-09-26 22:09:59,0,3186,5076,4224,37217,6645,2068,2884,7325,36419,35792,35240,36162,12194,26233,0,28810,25168,27326,1137,2100,28020,5629,4654,27008,27490,24848,27012,3295,1872,0,1670,2052,3704,1452,2448,1571,0,15562,14868,18072,10016,3354,3962,3489,0,15300,7211,9841,34154,9134,41270,43946,44786,2897,12955,2664,3584,36910,9770,0,5004,2721,8504,22898,1782,5508,27245,35562,33383,4601,1022,2599,49371,34685,0,2868,13769,10418,1815,50792,46647,34919,3123,22344,21580,21714,2389,3807,2738,0,2469,2732,1782,21804,13271,14643,4074,27764,3433,6673,32138,9115,4140,1647,0,7384,4312,20873,32070,24989,2469,25451,3755,6791,3078,46132,26136,2568,25359,0,1728,3420,4242,8932,12818,8132,4187,0,7977,49962,47834,1992,9408,8935,0,48130,31739,48274,49605,47232,3425,7779,3541,30358,48742,2844,47366,48413,3549,0,6252,46246,48204,52782,4104,54769,6938,58431,5376,7204,56336,5770,8076,4117,0,45721,53940,2282,2723,648,27741,7780,8464,2052,8013,2646,23289,15156,8627,0,27650,3096,2266,2929,3728,18477,3465,24024,2372,3330,1800,14681,3106,9755,0
2020-09-26 22:10:59,0,3728,7335,4590,37249,6941,3424,2705,8285,35258,34358,35286,36148,25228,26247,0,28905,26405,26505,1057,1995,27900,5013,3547,26056,26530,25516,27490,3441,1652,0,2294,2016,4417,1467,5565,1704,0,18253,5999,18072,16232,2727,4051,4316,0,24215,7290,9571,11244,9096,41481,38211,43446,2780,14023,2696,3523,35481,9682,0,5266,2681,11014,22764,1746,4468,24138,35536,24658,4285,1008,2520,49556,25290,0,2890,10976,10427,1933,52605,53686,36531,2969,21864,21562,21234,2250,4216,2664,0,2530,2696,1746,21890,11142,21175,3930,28550,4178,6940,32070,11293,3834,2592,0,8002,3725,14818,27572,30062,2375,36500,3900,6687,3390,44754,36014,2576,37318,0,1710,3452,5706,8335,30831,8362,3273,0,9790,48952,31784,1906,8469,8693,0,48108,25780,38749,46293,46714,3368,6663,3420,31976,33692,3038,46011,48470,3808,0,9600,39554,44829,52332,4093,51897,7960,58413,4804,7079,56838,6790,9638,4373,0,52761,54910,2268,2421,648,27705,16298,8500,1990,7117,2484,28564,14595,17572,0,27650,2826,2504,2344,3224,15557,3223,23489,2142,3248,1746,17523,3093,6178,0
2020-09-26 22:11:59,0,3212,13280,3707,36712,14997,2318,3078,8444,35823,32271,34358,35892,18022,26229,0,29414,26688,15726,1026,1994,27633,4695,2257,27017,27008,24967,27486,3857,1674,0,2438,2030,3153,1473,4038,1516,0,16973,3032,16952,15642,2849,3951,17121,0,23871,7127,2518,35640,9713,42617,42483,44144,3177,14685,2646,3139,33578,11226,0,4902,2494,6894,23297,1746,4382,34374,35616,23303,6077,1026,2502,48411,36604,0,2857,14186,10171,1641,52288,49737,47741,4271,22358,21098,21728,2300,4590,2692,0,3817,2696,1746,21876,12612,5003,3091,31054,5164,1872,32933,9950,4094,2571,0,7107,2763,17485,30631,32164,2384,31356,3248,6794,3510,47500,31998,2546,30710,0,1602,3348,4719,8313,16401,7748,2949,0,49798,48952,24359,1922,7707,8844,0,49086,26297,47736,46055,46728,3479,5783,3374,30911,24918,3062,47435,47086,3585,0,4685,36659,48218,53210,4422,51518,7648,57898,7692,7438,55673,6721,10693,4658,0,40326,54860,2282,2674,630,28201,17964,8536,2018,5914,2592,26498,18830,18402,0,28146,4321,2541,3903,3401,13489,3865,22895,2150,4748,1782,10769,3036,10080,0
2020-09-26 22:12:59,0,3160,7338,3224,37199,35801,2361,2746,7280,35906,35314,35792,35646,15550,26229,0,28386,26386,26555,2956,2125,28070,5613,2327,27008,27170,25192,27008,3264,1620,0,3054,2012,3797,1440,3123,4964,0,18946,5577,17570,17039,6857,5574,8087,0,20971,7679,2268,15952,9792,28936,42468,42586,2855,14985,2646,3339,38276,13087,0,4997,2820,9034,22914,1796,4495,36432,35452,24780,7551,1622,2569,47692,27548,0,2838,9793,11329,1572,51852,46977,48889,2736,22344,21084,21234,2268,3780,2646,0,2792,2737,1764,21854,16364,8245,4088,29343,5042,2064,32555,8114,3006,2010,0,6900,4453,20528,31521,32634,2396,31099,4727,6467,3122,42999,34335,2593,30915,0,1706,3416,4231,9829,31422,7933,2973,0,48736,49785,23904,1913,8826,9483,0,49596,35617,44508,43642,46750,3769,4318,3270,30759,25826,3034,47932,47952,3635,0,3816,43751,48222,54192,5939,47029,3528,57302,9814,7751,57598,6783,9623,4902,0,54335,54436,2250,4526,630,27740,15518,8528,2140,7358,2584,25053,16101,18614,0,27632,2995,2266,2263,3397,20534,3332,24048,2579,3337,1808,15842,3082,10085,0
2020-09-26 22:13:59,0,3160,7497,4556,36748,36504,2270,2874,8209,36297,34836,34596,36632,20694,26229,0,27451,26238,27084,2310,1906,28319,5514,1740,27486,27026,24162,27174,3898,1652,0,1684,2325,3595,1462,3386,11734,0,18515,3380,17068,13237,6143,4064,5768,0,22293,7192,7521,20100,8696,40328,42970,42938,2848,15917,2682,3553,38302,8547,0,5303,3008,10872,22041,1746,5725,36786,35722,36729,8202,819,2423,47471,38369,0,2923,12564,11783,1468,50466,49383,37107,3323,21842,21084,21714,2286,4788,2718,0,2100,2692,1764,21840,8489,5272,3796,29212,4535,3306,32587,9025,3604,2271,0,7902,3698,19253,31156,21682,2416,38929,3561,7766,3096,46171,39523,2723,39660,0,1746,3438,4525,8470,19504,8556,3053,0,51242,48762,6914,1916,7804,9388,0,49050,31223,44054,45051,45234,3497,8456,3258,25710,8964,3020,49791,48742,3549,0,5025,45379,48682,53228,4325,58233,3510,57251,6156,7344,57701,5517,8641,4754,0,39483,53968,2268,2678,612,28197,22617,8482,1906,7569,2628,20525,16061,20612,0,27682,2829,3819,3152,3402,18167,3431,23909,2331,3225,1746,11672,3103,9614,0
2020-09-26 22:15:00,0,3425,12214,4496,35729,37459,2244,2845,9053,36476,34836,35806,36166,12056,26229,0,27009,26224,27553,3673,1848,27811,4915,12648,27490,27015,24967,27008,4130,1656,0,1327,2016,5879,1449,3269,3246,0,18500,2963,13833,12767,6518,3985,6009,0,26041,6917,3103,30575,10070,41171,43218,44650,3007,13725,2883,3530,38804,10244,0,4941,2442,6849,22006,1782,5019,35783,36093,33364,7808,830,2587,48254,29777,0,2708,10785,10146,784,51513,49976,51198,3423,22326,20588,21732,2268,3341,2610,0,2298,2582,1782,21984,12825,11034,4312,31080,4348,3444,32088,10190,4176,2118,0,7496,2741,18209,32262,16782,2803,36854,3777,6459,3159,47534,37685,2674,36208,0,1674,3420,4929,9545,27387,9889,3175,0,49256,49771,8925,3241,7786,8219,0,51032,22384,48270,45339,45804,3787,7325,3042,31780,10722,3190,49841,49406,4780,0,6433,45466,47726,53278,3905,56854,3528,59246,9446,7389,52049,5540,8767,4383,0,37931,55374,2286,2647,630,27648,16923,8504,1898,8370,4370,21102,12044,12028,0,27664,4357,2519,3010,3239,26486,3370,24068,2031,4649,1778,15919,3097,7368,0
2020-09-26 22:16:00,0,3200,7244,3474,36651,36123,2267,2911,7751,37375,35314,34836,36650,24726,26243,0,28891,26695,26804,3234,1889,28218,5273,1693,26553,26147,27767,27022,4098,1638,0,2120,2052,3039,1481,2937,4792,0,12219,3068,13432,12644,3410,4049,6102,0,20270,7476,4178,19325,9621,35390,44430,45629,2778,13792,2664,3358,40288,14149,0,5022,2516,9177,22546,1764,4774,37553,35890,18569,6149,783,2502,49608,33795,0,4229,12473,11437,649,50446,39082,36232,3892,21651,21112,21025,2264,4635,2678,0,2137,2688,1764,20086,16267,17161,4113,29466,4226,1808,32138,9044,4020,2570,0,7231,3698,15871,31122,12895,2358,34104,3560,6730,3092,45741,36094,2806,32494,0,1760,3466,3722,10019,18232,3738,2939,0,49831,49457,7210,2281,9373,9996,0,49546,27137,49722,44377,47678,3496,2738,3290,29770,9217,2734,48912,47465,3660,0,4373,43406,47708,51956,3865,56374,3628,58232,8982,7540,41879,6936,11241,4149,0,39052,53476,2286,2907,630,27998,13863,8557,1825,5067,2728,28546,19333,17646,0,27172,2976,2496,1522,3212,25804,2808,24528,2299,3274,1793,11805,3047,8076,0
2020-09-26 22:17:00,0,3160,6311,4052,36726,36188,2160,3077,7148,36407,34836,33880,36678,19058,26693,0,27705,26706,15322,4214,1861,26315,5428,3930,27012,24296,27692,25650,2844,1616,0,2527,2044,3293,1451,2761,3430,0,11391,3181,15074,14658,2750,3484,4696,0,28342,8692,3051,32391,8358,41256,42994,44184,3194,16996,2660,3113,39107,9885,0,5284,2722,10740,22481,1778,7183,38528,35169,34855,7497,715,2365,49060,32015,0,3212,13379,10689,587,50775,44278,36053,3149,22344,21084,21742,2304,3391,2768,0,2110,2626,1782,21872,5121,19506,3689,29910,5227,3104,25495,9223,3785,2248,0,6265,4659,20966,31730,21515,2352,39893,3482,7083,3199,45166,39005,2782,39715,0,1764,3420,4468,8324,25768,3038,3320,0,49341,48905,7052,2172,9205,8799,0,47652,32909,49689,44599,45849,3450,9522,3294,32504,8817,3029,48705,46992,3531,0,6482,39504,46328,53656,5460,56161,3528,57936,9952,6759,41837,6809,9424,3980,0,49131,52984,2314,2520,630,28000,17363,8482,1889,7287,2664,22385,12440,14339,0,25842,2925,2259,2167,3329,26482,3203,24484,2529,3260,1787,13821,3035,9478,0
2020-09-26 22:18:00,0,3186,9839,3005,36730,35580,2148,3151,7829,36909,33691,35792,19260,14354,25765,0,29396,24986,16140,4180,1846,25099,4632,4091,27008,26483,27976,27008,4095,1656,0,2374,2016,4721,1456,2205,1070,0,18020,3281,15477,16118,2791,4938,3320,0,28783,6817,2304,21834,9712,43326,43150,43705,2806,15935,2664,3500,38800,9365,0,4993,2953,8150,22437,1746,4583,38275,38898,32617,7668,743,2515,48294,26452,0,3871,12160,11281,796,48316,50701,36103,3094,22326,21066,21714,2268,4910,4425,0,2108,2673,1746,21858,13740,22092,4158,33480,4551,2040,30189,9440,3858,1995,0,7081,3258,17491,32574,20389,2420,35890,3818,6965,3200,46236,37319,2946,35798,0,1710,3438,3578,9369,16882,3092,4377,0,9809,48952,13488,2270,9341,9475,0,48636,28218,46315,45885,46768,3454,3417,3222,30596,13977,3041,49580,48942,3595,0,6737,43957,48222,54192,5105,57374,3560,58413,4497,7501,38187,5072,7027,4041,0,52665,54924,2250,2736,648,27950,17264,8501,1868,6442,2592,20622,17227,17927,0,27646,4339,2482,3347,3291,19002,3541,24026,2120,4717,1849,8392,3107,11748,0
2020-09-26 22:19:00,0,3135,13060,2838,37008,36810,2132,3346,9940,34444,34372,34358,33721,20680,26229,0,28773,25674,24621,1638,1859,27973,6602,2552,27022,27414,28485,27022,3214,1656,0,2362,1980,6107,1453,5186,2484,0,17371,3096,17446,14599,2786,3948,6282,0,28251,6436,2264,33857,10985,41317,44917,43574,2834,15115,2646,5449,38222,21250,0,5044,2733,9614,22782,1800,4585,41040,39389,23963,8950,999,2558,49763,26412,0,3244,14778,12992,1746,51914,50005,39386,4263,22362,21562,22216,2264,4277,5625,0,2126,2677,1782,21340,14038,22110,3834,26543,6248,2685,30972,11143,3351,2191,0,8982,3773,13815,33091,23449,2412,40428,3604,13930,3504,45328,41500,2662,39796,0,1850,3416,3690,11308,24223,6279,2877,0,6418,50466,43481,1976,8852,10826,0,46506,24930,48532,16312,44349,3464,3544,3326,32181,44381,2973,46192,48436,3642,0,10151,48298,47388,53210,4083,56812,7340,57958,4003,7443,41902,5727,8790,4295,0,38801,54418,5267,2440,648,27998,13443,9000,1859,8074,2750,20344,18501,21784,0,27190,2984,2512,5546,3040,18834,3308,23892,2234,3324,1339,19621,3097,2521,0
2020-09-26 22:20:00,0,3200,12292,2823,37213,36744,2083,2773,7806,33595,34194,34850,17867,12110,25327,0,28432,26252,14450,2651,1865,26833,5379,6017,27170,26947,26533,27170,3077,1666,0,2437,2070,2886,1430,2472,2323,0,18374,3111,17033,13652,2754,4818,7904,0,18490,7082,11755,16238,8541,41879,44936,43541,3261,13736,2660,3470,39824,9363,0,5355,2917,10618,22764,1782,5938,40168,39885,24670,8639,857,2537,49888,23250,0,2895,11408,10566,1760,51494,49710,49696,2907,21780,21576,21656,2310,4648,2678,0,2366,2673,1764,21840,5940,22074,3658,29065,5742,3044,26509,7618,3270,2258,0,7073,4665,21723,32570,23761,2352,38522,3522,12377,4927,44691,40328,2633,38799,0,1674,3456,3920,8174,16198,8617,3252,0,9471,49771,47987,1973,8285,7899,0,49560,30484,50218,5491,44969,4029,4228,3312,29272,50849,3020,46904,49444,3599,0,5528,46372,47248,53706,4130,54535,7992,57324,6133,6808,40088,7459,11528,4641,0,53603,54418,4096,2716,630,24423,19483,9018,1811,5712,2574,20362,20063,14794,0,28128,2592,2477,1996,3108,12454,3861,24444,2101,2948,594,13439,3061,1908,0
2020-09-26 22:21:00,0,3186,10948,2808,36067,36994,2140,2879,7006,32752,34372,35314,17160,24266,25765,0,28368,25726,24885,4326,1850,26801,5345,2438,24907,26968,25634,27008,3210,1602,0,2248,2048,2615,1478,3497,2858,0,17914,3065,15376,12640,2808,3730,2177,0,14057,7309,2639,23115,9167,41768,43892,43161,2778,15792,2951,3652,38780,32125,0,5159,2869,8008,22074,1782,6775,41168,37859,31852,16837,687,2520,48697,38883,0,2778,13247,12952,1746,51494,47255,36697,3019,21880,21102,21260,2268,4920,2610,0,2114,2667,1800,21876,12956,22124,4141,27926,2864,1856,30479,9313,3955,2424,0,6533,2963,14092,32606,21738,2464,39423,3521,8335,5261,39601,39126,2496,38811,0,1782,3402,4085,11281,19821,8500,3231,0,31866,49771,47992,1966,7945,11693,0,49136,30884,48278,10515,44619,3479,3527,3294,28893,50868,2929,50832,47938,3635,0,9392,46391,47726,52782,4372,53795,3916,56760,4553,7248,38485,6526,11757,5278,0,39001,54928,5042,3150,630,28244,18313,8024,1872,7243,2646,20134,14902,17968,0,27678,4335,2549,1508,3315,9471,3333,24049,2075,4749,1008,15488,3114,9648,0
2020-09-26 22:22:00,0,3186,14321,2790,36730,36492,2088,3038,11201,34601,34850,35314,20481,18406,25765,0,28909,26654,25420,2139,1905,26485,4761,5804,27022,27486,24972,27170,3001,1656,0,2587,2052,2712,1467,2997,4215,0,11400,3986,14285,12251,2790,3473,2375,0,25275,6820,3063,27033,5104,42532,41864,45188,3166,15326,2664,3883,37221,10004,0,4984,2806,9512,19673,1764,4632,40688,34925,29855,7544,1225,2592,47418,26536,0,2832,10308,5441,1764,49880,45910,45539,3133,21858,21580,21232,2498,3557,2678,0,2315,2614,1764,22332,12288,22092,4233,30181,5101,1729,31133,9456,3734,2549,0,7882,3489,15706,32610,23677,2366,39136,3818,25676,4226,45064,38686,2554,39008,0,1764,3402,6461,4952,20044,8936,5120,0,51210,49457,48580,1910,8827,3695,0,48162,25057,49338,5855,44485,3729,3106,3308,28790,49960,3022,47326,47938,3563,0,8220,42424,48218,54638,4319,53942,3564,58413,5651,7438,47890,5758,6613,5261,0,37200,53480,4153,2631,630,28740,17112,8482,1861,6600,2642,20672,15560,10007,0,27650,2875,4326,1600,3180,17701,3375,24061,2107,3307,603,12369,3046,8387,0
2020-09-26 22:23:00,0,3160,16928,2786,36712,12527,2195,2936,5186,33348,33880,33880,33439,12819,26229,0,28714,26702,25867,8438,1906,27774,8682,2615,27486,26544,25415,27026,4198,1652,0,2235,2449,2615,1406,3257,3393,0,17260,9402,14098,12142,2786,3748,8672,0,28939,7085,2533,20571,3179,42118,42948,39526,2819,15468,2646,3240,39284,9921,0,5395,2997,10235,22034,1782,7647,34373,34907,34699,4442,1081,2502,50138,36019,0,2895,12480,4318,1746,52910,44997,38514,3792,21566,21084,20918,3018,4710,2718,0,2608,2618,1728,21858,10574,22092,4208,32018,14349,2346,32431,10225,4182,1958,0,5045,4308,21721,32120,22244,2328,37967,4874,39164,4517,42490,40327,2524,37383,0,1710,3402,4926,2664,21455,8367,3317,0,48816,48775,47644,1844,8346,2500,0,46488,26437,49126,5284,46696,3472,3197,3258,13153,50072,3033,48187,47983,4083,0,6980,44036,47744,53656,4272,54014,3474,58427,7879,7319,45602,5636,9554,4180,0,39210,53940,3554,3504,630,28739,17882,8500,1906,8185,2664,20152,19459,18595,0,27172,2368,2259,3022,3158,16021,3338,22339,2134,2778,479,18114,3043,11362,0
2020-09-26 22:24:00,0,3220,4709,2646,37740,6991,2070,2924,2916,33383,31779,34358,35664,21075,25768,0,28400,26741,26224,1772,1806,27502,2019,2139,27008,27012,26062,27022,3415,1634,0,2362,2012,2647,1452,3410,3194,0,13717,13472,13536,13146,5034,3790,2358,0,26839,7279,2300,25913,3954,29774,43468,38369,2882,14235,2700,4307,34938,10637,0,4980,2817,9202,22832,1742,7090,35551,35282,36490,3826,1187,2534,49144,27436,0,2862,11122,3924,1842,51996,44081,36563,3123,20834,20620,21194,2379,3887,2642,0,2254,2636,1796,21822,12441,22074,4342,29464,6920,1793,31722,9471,3913,2236,0,4739,3629,15870,32610,33652,2730,37351,3793,21429,4135,42514,35493,2593,37727,0,1746,3384,3708,3069,24021,7072,3052,0,51379,48346,49264,2004,7673,2142,0,48162,34257,48478,6219,44271,3783,4236,3294,26807,50150,2998,46677,48404,3581,0,8465,44752,48204,54602,4099,47220,3560,59454,10435,7499,45841,6631,9601,3967,0,51377,53922,2286,2781,612,28215,18836,8536,1774,6319,6237,24571,16102,20230,0,27200,4317,2511,2364,3905,14757,2840,24562,2236,4749,653,15674,3100,9551,0
2020-09-26 22:25:00,0,3200,7718,2682,36744,9719,2304,2841,3666,26312,34850,34850,36664,12185,26243,0,26306,26731,25208,972,2032,26838,1262,2061,26553,26768,25410,27008,3200,1620,0,2408,2016,2654,1646,2020,2767,0,13178,2856,15704,12628,5366,4041,2605,0,26904,7102,2283,25511,3564,40446,40924,44704,3015,17344,2678,3583,37836,12271,0,4967,2845,9125,22488,1800,11690,37210,35500,24182,4840,972,2538,48977,38648,0,2974,12035,3474,1746,52906,33302,35615,3003,20898,21084,20296,3267,5298,2646,0,2301,2600,1764,21854,13341,22124,3898,31054,3929,1882,31602,8827,3823,2006,0,2786,2883,20074,33109,33652,2940,35994,3289,46932,4512,46581,35659,2710,36370,0,1728,3402,4806,3164,25464,7045,2990,0,50244,50276,48694,2088,9085,1728,0,48590,30367,35145,48262,46282,3450,6092,3326,27202,50634,3034,46306,47592,3549,0,3990,41266,45918,53242,5403,50247,3564,58932,5335,7459,45816,7008,11760,4073,0,50408,46165,2300,2434,644,28200,19382,8504,2056,6291,3343,29024,15065,17349,0,28146,2832,2689,1719,3633,17864,3185,24089,2345,3196,1817,12822,3093,7589,0
2020-09-26 22:26:00,0,3413,11253,2732,38810,7181,2358,3047,2898,38965,37240,37423,39246,26765,26183,0,26981,25316,26318,1008,1900,27134,1248,1999,27012,27534,25048,27502,3522,1760,0,2653,2178,2862,2623,3176,3653,0,17133,3460,15103,13236,5600,3718,3058,0,25686,7030,6710,27171,3128,41958,43062,43071,2796,15853,2646,4215,35888,9314,0,5293,2863,10704,22100,1764,8202,34915,34588,25178,6846,1080,2736,51927,27576,0,3427,13573,5327,2032,52971,50453,36695,3752,20723,21084,20093,2771,4108,2682,0,2142,2815,1818,19936,14124,22088,4235,30628,4367,6124,32061,10432,3024,2693,0,3598,3952,20480,24809,30252,2607,38816,3582,46569,3164,32713,37220,3015,39228,0,1778,3434,3888,2807,27866,10035,3473,0,53840,49266,15744,2394,9562,1778,0,51602,24695,52787,52208,47210,3765,7278,3258,24633,18425,3254,49363,49422,3662,0,4788,36820,47740,53228,4077,57356,3510,57926,6365,7289,49176,6755,6621,4397,0,40934,53336,2462,2430,630,27737,17549,9188,1912,6179,9721,28083,11754,21252,0,27172,3095,2456,1803,3664,21241,3599,25973,2304,3275,1854,15684,3322,6141,0
